transaction_id,date,customer_id,product,category,quantity,unit_price,total_amount,discount,location,payment_method
TX-1293,2025-02-27,CUST_071,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Pune,UPI
TX-1294,2025-02-27,CUST_058,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Bengaluru,UPI
TX-1295,2025-02-27,CUST_002,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Pune,UPI
TX-1295,2025-02-27,CUST_002,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,UPI
TX-1296,2025-02-27,CUST_064,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Bengaluru,UPI
TX-1296,2025-02-27,CUST_064,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Bengaluru,UPI
TX-1296,2025-02-27,CUST_064,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Bengaluru,UPI
TX-1297,2025-02-27,CUST_068,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,Debit Card
TX-1297,2025-02-27,CUST_068,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Pune,Debit Card
TX-1297,2025-02-27,CUST_068,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Pune,Debit Card
TX-1298,2025-02-28,CUST_014,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Bengaluru,Cash on Delivery
TX-1298,2025-02-28,CUST_014,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Bengaluru,Cash on Delivery
TX-1299,2025-02-28,CUST_063,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Delhi NCR,UPI
TX-1299,2025-02-28,CUST_063,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Delhi NCR,UPI
TX-1299,2025-02-28,CUST_063,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Delhi NCR,UPI
TX-1300,2025-02-28,CUST_042,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Net Banking
TX-1300,2025-02-28,CUST_042,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Hyderabad,Net Banking
TX-1300,2025-02-28,CUST_042,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Hyderabad,Net Banking
TX-1301,2025-02-28,CUST_050,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Bengaluru,Net Banking
TX-1301,2025-02-28,CUST_050,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Bengaluru,Net Banking
TX-1301,2025-02-28,CUST_050,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Bengaluru,Net Banking
TX-1302,2025-02-28,CUST_008,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Hyderabad,Debit Card
TX-1303,2025-02-28,CUST_007,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Bengaluru,Cash on Delivery
TX-1303,2025-02-28,CUST_007,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Bengaluru,Cash on Delivery
TX-1304,2025-02-28,CUST_070,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Pune,Net Banking
TX-1304,2025-02-28,CUST_070,Mechanical Keyboard,Accessories,2,9999.0,19498.0,500.0,Pune,Net Banking
TX-1305,2025-03-01,CUST_059,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Bengaluru,Cash on Delivery
TX-1305,2025-03-01,CUST_059,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Bengaluru,Cash on Delivery
TX-1305,2025-03-01,CUST_059,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Bengaluru,Cash on Delivery
TX-1306,2025-03-01,CUST_034,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Cash on Delivery
TX-1306,2025-03-01,CUST_034,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Delhi NCR,Cash on Delivery
TX-1307,2025-03-01,CUST_066,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Debit Card
TX-1307,2025-03-01,CUST_066,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Hyderabad,Debit Card
TX-1307,2025-03-01,CUST_066,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Hyderabad,Debit Card
TX-1308,2025-03-01,CUST_030,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Delhi NCR,Cash on Delivery
TX-1308,2025-03-01,CUST_030,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Delhi NCR,Cash on Delivery
TX-1308,2025-03-01,CUST_030,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Delhi NCR,Cash on Delivery
TX-1309,2025-03-01,CUST_035,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Credit Card
TX-1309,2025-03-01,CUST_035,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Hyderabad,Credit Card
TX-1309,2025-03-01,CUST_035,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Hyderabad,Credit Card
TX-1310,2025-03-01,CUST_057,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,UPI
TX-1311,2025-03-01,CUST_070,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Debit Card
TX-1311,2025-03-01,CUST_070,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Mumbai,Debit Card
TX-1312,2025-03-02,CUST_067,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Credit Card
TX-1312,2025-03-02,CUST_067,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Hyderabad,Credit Card
TX-1312,2025-03-02,CUST_067,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Hyderabad,Credit Card
TX-1313,2025-03-02,CUST_057,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Chennai,Cash on Delivery
TX-1313,2025-03-02,CUST_057,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Chennai,Cash on Delivery
TX-1314,2025-03-02,CUST_006,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Bengaluru,Net Banking
TX-1314,2025-03-02,CUST_006,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Bengaluru,Net Banking
TX-1314,2025-03-02,CUST_006,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Bengaluru,Net Banking
TX-1315,2025-03-02,CUST_038,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,Debit Card
TX-1315,2025-03-02,CUST_038,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Pune,Debit Card
TX-1315,2025-03-02,CUST_038,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Pune,Debit Card
TX-1316,2025-03-02,CUST_025,Mechanical Keyboard,Accessories,2,9999.0,19498.0,500.0,Pune,Credit Card
TX-1316,2025-03-02,CUST_025,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Pune,Credit Card
TX-1317,2025-03-02,CUST_045,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,UPI
TX-1317,2025-03-02,CUST_045,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Pune,UPI
TX-1318,2025-03-02,CUST_019,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Cash on Delivery
TX-1318,2025-03-02,CUST_019,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Hyderabad,Cash on Delivery
TX-1318,2025-03-02,CUST_019,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Hyderabad,Cash on Delivery
TX-1319,2025-03-02,CUST_064,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Debit Card
TX-1319,2025-03-02,CUST_064,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Mumbai,Debit Card
TX-1319,2025-03-02,CUST_064,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Mumbai,Debit Card
TX-1320,2025-03-03,CUST_041,Ceramic Coffee Mug,Dining,1,699.0,699.0,0.0,Hyderabad,Net Banking
TX-1320,2025-03-03,CUST_041,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Hyderabad,Net Banking
TX-1321,2025-03-03,CUST_062,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,Debit Card
TX-1321,2025-03-03,CUST_062,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Mumbai,Debit Card
TX-1322,2025-03-03,CUST_021,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Debit Card
TX-1322,2025-03-03,CUST_021,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Chennai,Debit Card
TX-1322,2025-03-03,CUST_021,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Chennai,Debit Card
TX-1323,2025-03-03,CUST_073,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Chennai,UPI
TX-1324,2025-03-04,CUST_019,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Debit Card
TX-1324,2025-03-04,CUST_019,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Delhi NCR,Debit Card
TX-1325,2025-03-04,CUST_038,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Hyderabad,UPI
TX-1325,2025-03-04,CUST_038,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Hyderabad,UPI
TX-1326,2025-03-05,CUST_034,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Bengaluru,UPI
TX-1326,2025-03-05,CUST_034,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Bengaluru,UPI
TX-1327,2025-03-05,CUST_025,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Delhi NCR,UPI
TX-1327,2025-03-05,CUST_025,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Delhi NCR,UPI
TX-1327,2025-03-05,CUST_025,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Delhi NCR,UPI
TX-1328,2025-03-05,CUST_065,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,Cash on Delivery
TX-1328,2025-03-05,CUST_065,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Mumbai,Cash on Delivery
TX-1329,2025-03-06,CUST_048,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Debit Card
TX-1329,2025-03-06,CUST_048,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Chennai,Debit Card
TX-1329,2025-03-06,CUST_048,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Chennai,Debit Card
TX-1330,2025-03-06,CUST_046,Noise-Cancelling Headphones,Audio,1,19999.0,19999.0,0.0,Mumbai,Net Banking
TX-1331,2025-03-06,CUST_009,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Chennai,UPI
TX-1331,2025-03-06,CUST_009,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Chennai,UPI
TX-1331,2025-03-06,CUST_009,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Chennai,UPI
TX-1332,2025-03-06,CUST_039,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Mumbai,Cash on Delivery
TX-1332,2025-03-06,CUST_039,Noise-Cancelling Headphones,Audio,2,19999.0,39498.0,500.0,Mumbai,Cash on Delivery
TX-1333,2025-03-07,CUST_033,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Chennai,Credit Card
TX-1333,2025-03-07,CUST_033,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Chennai,Credit Card
TX-1334,2025-03-07,CUST_018,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Debit Card
TX-1334,2025-03-07,CUST_018,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Delhi NCR,Debit Card
TX-1334,2025-03-07,CUST_018,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Delhi NCR,Debit Card
TX-1335,2025-03-07,CUST_019,Mechanical Keyboard,Accessories,1,9999.0,9999.0,0.0,Hyderabad,Debit Card
TX-1335,2025-03-07,CUST_019,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Hyderabad,Debit Card
TX-1336,2025-03-07,CUST_010,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,Credit Card
TX-1336,2025-03-07,CUST_010,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Pune,Credit Card
TX-1336,2025-03-07,CUST_010,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Pune,Credit Card
TX-1337,2025-03-07,CUST_003,Mechanical Keyboard,Accessories,1,9999.0,9999.0,0.0,Hyderabad,Net Banking
TX-1338,2025-03-07,CUST_065,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Chennai,Credit Card
TX-1338,2025-03-07,CUST_065,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Chennai,Credit Card
TX-1339,2025-03-08,CUST_045,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Mumbai,Cash on Delivery
TX-1339,2025-03-08,CUST_045,Ceramic Coffee Mug,Dining,1,699.0,699.0,0.0,Mumbai,Cash on Delivery
TX-1340,2025-03-08,CUST_048,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Net Banking
TX-1340,2025-03-08,CUST_048,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Delhi NCR,Net Banking
TX-1341,2025-03-08,CUST_024,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Debit Card
TX-1341,2025-03-08,CUST_024,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Delhi NCR,Debit Card
TX-1341,2025-03-08,CUST_024,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Delhi NCR,Debit Card
TX-1342,2025-03-08,CUST_065,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Net Banking
TX-1342,2025-03-08,CUST_065,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Hyderabad,Net Banking
TX-1342,2025-03-08,CUST_065,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Hyderabad,Net Banking
TX-1343,2025-03-08,CUST_043,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Bengaluru,Net Banking
TX-1343,2025-03-08,CUST_043,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Bengaluru,Net Banking
TX-1343,2025-03-08,CUST_043,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Bengaluru,Net Banking
TX-1344,2025-03-09,CUST_048,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Debit Card
TX-1344,2025-03-09,CUST_048,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Hyderabad,Debit Card
TX-1344,2025-03-09,CUST_048,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Hyderabad,Debit Card
TX-1345,2025-03-09,CUST_050,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Chennai,Net Banking
TX-1345,2025-03-09,CUST_050,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Chennai,Net Banking
TX-1345,2025-03-09,CUST_050,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Chennai,Net Banking
TX-1346,2025-03-09,CUST_046,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,Net Banking
TX-1346,2025-03-09,CUST_046,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Pune,Net Banking
TX-1346,2025-03-09,CUST_046,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Pune,Net Banking
TX-1347,2025-03-10,CUST_015,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Chennai,Credit Card
TX-1348,2025-03-10,CUST_059,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,Debit Card
TX-1348,2025-03-10,CUST_059,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Pune,Debit Card
TX-1349,2025-03-10,CUST_068,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Chennai,Cash on Delivery
TX-1349,2025-03-10,CUST_068,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Chennai,Cash on Delivery
TX-1349,2025-03-10,CUST_068,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Chennai,Cash on Delivery
TX-1350,2025-03-10,CUST_053,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Bengaluru,Net Banking
TX-1350,2025-03-10,CUST_053,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Bengaluru,Net Banking
TX-1351,2025-03-11,CUST_046,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Cash on Delivery
TX-1352,2025-03-11,CUST_011,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Hyderabad,Net Banking
TX-1353,2025-03-11,CUST_028,Mechanical Keyboard,Accessories,2,9999.0,19498.0,500.0,Chennai,UPI
TX-1353,2025-03-11,CUST_028,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,UPI
TX-1354,2025-03-11,CUST_011,Ceramic Coffee Mug,Dining,1,699.0,699.0,0.0,Hyderabad,Cash on Delivery
TX-1354,2025-03-11,CUST_011,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Hyderabad,Cash on Delivery
TX-1355,2025-03-12,CUST_033,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,Net Banking
TX-1355,2025-03-12,CUST_033,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Pune,Net Banking
TX-1355,2025-03-12,CUST_033,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Pune,Net Banking
TX-1356,2025-03-12,CUST_051,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Chennai,Net Banking
TX-1356,2025-03-12,CUST_051,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Chennai,Net Banking
TX-1357,2025-03-12,CUST_004,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Net Banking
TX-1357,2025-03-12,CUST_004,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Chennai,Net Banking
TX-1357,2025-03-12,CUST_004,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Chennai,Net Banking
TX-1358,2025-03-12,CUST_072,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Bengaluru,Net Banking
TX-1358,2025-03-12,CUST_072,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Bengaluru,Net Banking
TX-1358,2025-03-12,CUST_072,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Bengaluru,Net Banking
TX-1359,2025-03-12,CUST_031,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Delhi NCR,Cash on Delivery
TX-1359,2025-03-12,CUST_031,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Delhi NCR,Cash on Delivery
TX-1360,2025-03-13,CUST_064,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,Cash on Delivery
TX-1360,2025-03-13,CUST_064,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Pune,Cash on Delivery
TX-1361,2025-03-13,CUST_035,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,UPI
TX-1362,2025-03-13,CUST_001,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Chennai,Cash on Delivery
TX-1363,2025-03-14,CUST_030,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,Net Banking
TX-1363,2025-03-14,CUST_030,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Pune,Net Banking
TX-1363,2025-03-14,CUST_030,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Pune,Net Banking
TX-1364,2025-03-14,CUST_045,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Cash on Delivery
TX-1365,2025-03-14,CUST_066,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Credit Card
TX-1365,2025-03-14,CUST_066,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Delhi NCR,Credit Card
TX-1365,2025-03-14,CUST_066,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Delhi NCR,Credit Card
TX-1366,2025-03-14,CUST_039,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Bengaluru,Net Banking
TX-1366,2025-03-14,CUST_039,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Bengaluru,Net Banking
TX-1366,2025-03-14,CUST_039,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Bengaluru,Net Banking
TX-1367,2025-03-14,CUST_017,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Cash on Delivery
TX-1367,2025-03-14,CUST_017,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Mumbai,Cash on Delivery
TX-1367,2025-03-14,CUST_017,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Mumbai,Cash on Delivery
TX-1368,2025-03-15,CUST_031,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,Credit Card
TX-1368,2025-03-15,CUST_031,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Mumbai,Credit Card
TX-1369,2025-03-15,CUST_020,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Delhi NCR,Credit Card
TX-1369,2025-03-15,CUST_020,Ceramic Coffee Mug,Dining,2,699.0,898.0,500.0,Delhi NCR,Credit Card
TX-1370,2025-03-16,CUST_031,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,Credit Card
TX-1370,2025-03-16,CUST_031,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Pune,Credit Card
TX-1370,2025-03-16,CUST_031,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Pune,Credit Card
TX-1371,2025-03-16,CUST_049,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,UPI
TX-1371,2025-03-16,CUST_049,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Mumbai,UPI
TX-1371,2025-03-16,CUST_049,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Mumbai,UPI
TX-1372,2025-03-16,CUST_038,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,Credit Card
TX-1372,2025-03-16,CUST_038,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Mumbai,Credit Card
TX-1372,2025-03-16,CUST_038,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Mumbai,Credit Card
TX-1373,2025-03-16,CUST_064,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Debit Card
TX-1373,2025-03-16,CUST_064,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Chennai,Debit Card
TX-1373,2025-03-16,CUST_064,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Chennai,Debit Card
TX-1374,2025-03-16,CUST_027,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Debit Card
TX-1374,2025-03-16,CUST_027,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Delhi NCR,Debit Card
TX-1375,2025-03-17,CUST_049,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Pune,Debit Card
TX-1376,2025-03-17,CUST_010,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Chennai,Cash on Delivery
TX-1377,2025-03-17,CUST_073,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Chennai,Debit Card
TX-1377,2025-03-17,CUST_073,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Chennai,Debit Card
TX-1378,2025-03-17,CUST_071,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,Cash on Delivery
TX-1378,2025-03-17,CUST_071,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Mumbai,Cash on Delivery
TX-1379,2025-03-17,CUST_002,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Mumbai,UPI
TX-1379,2025-03-17,CUST_002,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,UPI
TX-1380,2025-03-17,CUST_008,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Hyderabad,Credit Card
TX-1380,2025-03-17,CUST_008,Ceramic Coffee Mug,Dining,1,699.0,699.0,0.0,Hyderabad,Credit Card
TX-1381,2025-03-18,CUST_054,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Delhi NCR,Cash on Delivery
TX-1381,2025-03-18,CUST_054,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Delhi NCR,Cash on Delivery
TX-1382,2025-03-18,CUST_013,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Credit Card
TX-1382,2025-03-18,CUST_013,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Chennai,Credit Card
TX-1382,2025-03-18,CUST_013,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Chennai,Credit Card
TX-1383,2025-03-19,CUST_003,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Pune,UPI
TX-1383,2025-03-19,CUST_003,Noise-Cancelling Headphones,Audio,2,19999.0,39498.0,500.0,Pune,UPI
TX-1384,2025-03-19,CUST_016,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,Debit Card
TX-1385,2025-03-20,CUST_025,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Credit Card
TX-1385,2025-03-20,CUST_025,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Mumbai,Credit Card
TX-1385,2025-03-20,CUST_025,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Mumbai,Credit Card
TX-1386,2025-03-20,CUST_043,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Chennai,Debit Card
TX-1386,2025-03-20,CUST_043,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Chennai,Debit Card
TX-1387,2025-03-20,CUST_073,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Bengaluru,UPI
TX-1387,2025-03-20,CUST_073,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Bengaluru,UPI
TX-1387,2025-03-20,CUST_073,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Bengaluru,UPI
TX-1388,2025-03-20,CUST_059,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Net Banking
TX-1389,2025-03-20,CUST_009,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Chennai,Debit Card
TX-1389,2025-03-20,CUST_009,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Chennai,Debit Card
TX-1390,2025-03-20,CUST_022,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,UPI
TX-1390,2025-03-20,CUST_022,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Mumbai,UPI
TX-1390,2025-03-20,CUST_022,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Mumbai,UPI
